smiles,mu,gap,cv,TPSA
CC1CC1C1OCC=C1,1.2489,0.2488,33.321,9.23
CC#CC(C)C(=O)C=O,1.2436,0.1461,35.371,34.14
CC12N=C(N)OC1C2O,2.2263,0.2654,32.557,67.84
CC1C2NC2C1=NO,1.9694,0.2394,28.845,54.53
NC1=C(O)N=NOC1=N,3.1885,0.1431,30.226,109.02000000000001
CC(C)C1CC1CC=O,2.5351,0.2252,38.285,17.07
CN1CC1C1=CCCC1,1.3232,0.2378,33.849,3.01
OCC(=N)N1CCC1=O,3.0844,0.2389,32.099,64.39
Cc1c(cc(o1)C#C)N,2.2158,0.1761,33.39,39.16
CC1(CO)CC(O1)C=O,2.0023,0.2122,34.562,46.53
CN1C2CC1(C)C21CO1,1.4265,0.3052,33.759,15.77
CC(C)(C#CC#N)C#N,4.9538,0.2429,33.568,47.58
c1coc2c1OCO2,0.7398,0.2037,21.911,31.6
OC12CC=CC1N1CC21,0.837,0.2337,29.599,23.240000000000002
CC#CC1CC(C)(C)O1,1.6344,0.2753,37.644,9.23
CC1CNC(NC=O)=N1,0.7146,0.2012,31.531,53.489999999999995
CC1NC(=O)NC1(C)C,4.1317,0.306,36.345,41.13
CC1(C)OC1C1(C)CO1,2.2733,0.3391,37.374,25.06
O=CC1CC=C2COC12,2.4571,0.2213,28.591,26.3
NC(=O)CC(O)CC=O,1.1552,0.2115,35.612,80.39000000000001
CC12CN1C=NCC2=O,2.2965,0.2,30.239,32.44
CC1N(C=O)C1(C)C#N,3.3229,0.2525,33.863,43.87
NC1=NC(C#C)C2OC12,2.6516,0.2464,30.158,50.91
OCC(OC=N)C1CO1,3.3075,0.2813,33.274,65.84
CC(C)OC(=O)COC,2.6798,0.2806,37.985,35.53
OC1=CN=C(O)C(=N)N1,3.3143,0.1629,29.395,92.99000000000001
NCC(CC#N)C#N,6.2547,0.2761,29.941,73.6
CC1CCCC1(O)CO,2.2892,0.3106,37.949,40.46
CC(=NO)C1(CN1)C#C,1.5664,0.2257,35.348,54.53
CCC1CC(=O)CC=C1,2.8313,0.2249,34.134,17.07
CC1=CC(O)C2OCC12,3.168,0.2548,31.297,29.46
Cc1cc(=O)[nH]nc1C,4.0315,0.177,31.287,45.75
CN(C)C(=O)C(=O)C#N,5.7821,0.1611,32.767,61.17
CC(=O)C1(CC1)N2CC2,2.9434,0.2216,34.597,20.08
CC1=CN=CC(=N)C=N1,1.1048,0.1636,29.534,49.63
C1CCC(=CC1)CC#N,4.0823,0.2581,32.338,23.79
O=CN1CC2C=CCC12,4.2264,0.2486,28.739,20.310000000000002
CC12CC(O)(CC1)C2=O,2.1644,0.2241,33.222,37.3
CCC1C2CC(C=O)C12,2.5439,0.2204,33.963,17.07
CC12CC3CC(C1)C23C,0.3089,0.3288,34.542,0.0
CC12CC1C(=O)NCC2,4.0732,0.2641,32.627,29.1
OC1CCC(=C1)C1CC1,2.2042,0.2429,33.758,20.23
O=CC1C2CC1C=C2,2.4093,0.2006,25.34,17.07
CC(=O)C1(O)CNC1=O,2.1284,0.2135,33.255,66.4
O=C1C2CC3(CCC13)O2,3.1658,0.2076,27.566,26.3
CC1OC(=O)C1CC#N,6.2447,0.2776,30.798,50.09
CC1CCCOCO1,2.1355,0.3339,30.329,18.46
N#CC12NCC1C1OC21,2.8694,0.2387,27.413,48.35
CN(C)c1c(cco1)N,1.1718,0.217,34.406,42.400000000000006
CC1(C)CC2C(O)C12,1.4775,0.3199,32.629,20.23
O=C1ON=NC(=O)N=C1,2.4033,0.2554,29.378,85.95
CC1(CCC1O)C=O,2.6441,0.2231,31.934,37.3
CC1C=CC(=O)OC=N1,3.2892,0.2052,29.497,38.66
OCC1C2CC=CCC12,1.6164,0.2672,32.928,20.23
C(C1CN1)N1N=NN=N1,3.7987,0.2092,26.129,78.43
CCC(C)(O)COC=O,4.5069,0.2861,38.831,46.53
CC(N)C#N,2.7429,0.2983,19.946,49.81
CC1CC2CC(O2)C=C1,1.8218,0.2372,31.754,9.23
C1CC23C1CC1C2CN31,1.7109,0.303,28.27,3.24
Cc1cncoc1=NC,0.3727,0.1775,31.045,38.39
CNc1ccc([nH]1)C#N,6.2445,0.1867,31.231,51.61
OC(C=O)C1C2CCC12,2.6849,0.2212,32.064,37.3
OC1COC2(CC2)C1=O,1.4061,0.2127,30.948,46.53
[NH3+]CC1=NOC(=N)[N-]1,6.0165,0.2047,26.72,91.62
COC1CC2CC(C1)O2,1.709,0.3169,31.687,18.46
OC1C=CN2CCN=C12,2.8853,0.1985,28.889,35.83
CC#CC1C2CC2C1=O,3.1553,0.2156,31.764,17.07
FC1=NON=NC1=N,1.2014,0.1821,21.858,75.66
COC1CC=CC1=O,2.856,0.1718,27.593,26.3
OC1COCCC1C#N,3.9275,0.2921,31.623,53.25
O=C1CC=C2CCCC12,2.7773,0.2247,29.803,17.07
CC1C(O)C11COC1=O,4.9045,0.2726,31.89,46.53
CC12CC3(C#N)C1OC23,4.8511,0.2691,29.308,33.019999999999996
CC1CC2OC3CC1C23,1.7842,0.3107,30.31,9.23
[NH3+]C(C1COC1)C([O-])=O,5.8807,0.2567,31.801,77.0
O=C(C#C)C1CO1,2.5384,0.1999,23.321,29.6
CC1(CC(=O)N1)C#C,3.5383,0.2735,30.115,29.1
OCC1CC1CO,2.6042,0.3308,29.163,40.46
CC12CN3CC3(C)C1N2,1.2872,0.3164,33.564,24.950000000000003
OC1C2NC1C2NC=O,1.4258,0.2757,30.059,61.36
C1C2C1C13CCCC21O3,1.9826,0.3293,28.557,12.53
OC12C3C4N3C1CC=C24,1.2882,0.1593,27.688,23.240000000000002
CC1OCC2C(CO)C12,2.1738,0.3186,34.006,29.46
CC(=NO)C1CC1(C)C,0.6037,0.2395,39.46,32.59
CC1CC2(CC12O)C#C,1.243,0.2558,35.96,20.23
N#CCC12CC1C1CC21,4.1228,0.2561,30.569,23.79
C1OCC23C1C1C2OC31,1.5134,0.3077,26.247,18.46
c1cc(c(=O)[nH]c1)C=O,6.9515,0.159,27.008,49.93
CCC12CC=CCC1O2,1.6947,0.27,33.366,12.53
c1cc(oc1)OC(=O)N,2.5208,0.2392,28.969,65.46
N=C(C=O)N1CCCC1,3.8022,0.1719,31.563,44.160000000000004
CCc1c[nH]c(n1)OC,1.9525,0.2497,33.705,37.91
COC1C(O)CC1=O,1.2468,0.1969,29.898,46.53
CC1CCC2NC12C#N,3.3469,0.2751,31.805,45.730000000000004
OC12C3CC(C13)C21CN1,0.9354,0.2812,30.132,42.17
OC1CC2C(O)CC12,2.5037,0.2995,28.623,40.46
OC1C=CC(C#C)C1=O,2.2229,0.2185,31.225,37.3
c1(=O)c(=O)onc(o1)N,5.555,0.1777,26.935,99.33
CC1(NCC1=O)C#N,3.252,0.2142,27.988,52.89
CCN1CC1C1CC1,1.2339,0.3057,32.51,3.01
CCCCCC,0.0,0.3957,29.423,0.0
CC1C(N1C)C(=O)C#C,3.315,0.1822,35.435,20.08
N=C1C=CC(=O)ON=N1,3.5421,0.1651,27.062,79.84
Cc1ncc(nn1)C#C,2.2494,0.1591,28.953,38.67
N#CC12NC3C1NC23,5.1809,0.2484,22.864,47.85
CC1CC11CN2CC12,1.7298,0.3055,29.348,3.01
COC12CC1(CC2)OC,1.7387,0.3306,35.497,18.46
CC(=O)C12CC1C(=O)O2,1.4252,0.2199,29.725,43.370000000000005
CC12CC1(C)C(=N)O2,2.9374,0.2786,30.076,33.08
CCC(C)(C=O)C(C)O,2.8824,0.2157,40.677,37.3
CC(O)CCCC1CC1,1.3503,0.3334,40.264,20.23
OC1C2CN(CC#C)C12,1.2964,0.2381,33.067,23.47
CC(=N)Nc1cc[nH]n1,1.2045,0.221,31.439,64.56
CC1OC2C1CC=C2C,1.4814,0.2559,33.143,9.23
[O-]C(=O)C1C[NH2+]C1C#C,5.3105,0.2654,30.72,56.739999999999995
c1(nc(on1)N)C(=O)N,3.6653,0.2163,29.516,108.02999999999999
COCC1(COC1)C#C,1.8381,0.2941,34.716,18.46
CC(O)C1=CC=NN1,2.4899,0.2566,28.085,48.910000000000004
Cc1nn2cnnc2o1,5.4623,0.2294,24.563,56.22
CCC12CC1(O)CCO2,2.1315,0.2974,35.239,29.46
C1C=CC2NC12,1.4999,0.247,18.523,21.94
OC1C(COC1=N)C#N,3.6952,0.285,29.514,77.1
COC(C=O)C(C)C#N,4.6652,0.2097,35.534,50.09
CN1C2CC3(CN3)C12,2.1226,0.298,28.438,24.950000000000003
NC(=O)C#CC(O)C#N,2.8495,0.2298,32.719,87.11000000000001
O1C2C3C1C1N=C3OC21,2.0524,0.1028,23.524,30.82
CC1C(O)C2OC(=O)C12,3.2162,0.2678,30.359,46.53
NCC(N)(C#N)C(N)=O,3.9923,0.2471,36.224,118.91999999999999
OC1(CCOC1=N)C#N,4.2659,0.2719,29.826,77.1
CC#CCC1NCC1=O,2.7954,0.2093,33.814,29.1
CC1(CCC=O)CC1O,3.6151,0.2283,37.478,37.3
OC12COC1=NC1CC21,3.0072,0.2363,28.153,41.82
N=C1CNC(=O)CO1,1.6989,0.2625,25.539,62.18000000000001
CCNC1(CC1)C#N,4.6583,0.2672,31.834,35.82
OC1CC(=O)C11CC1,3.211,0.2172,28.916,37.3
CC1(C(=O)CCCN1)C,3.1117,0.2096,36.126,29.1
CC1NC(=O)C=CC1C,4.3029,0.2058,33.78,29.1
CC1CC1N(C)C(C)=O,3.6722,0.2641,37.919,20.310000000000002
Cn1cccc1CC=O,1.3175,0.1783,31.813,22.0
CC(=O)N1C2C3NC3C12,4.7625,0.2608,30.155,42.019999999999996
COCCCC(F)(F)F,2.7798,0.3414,34.103,9.23
O=COCC12CN(C1)C2,3.5334,0.242,29.755,29.54
CC1OC=NC11CC1,1.6343,0.252,27.716,21.59
CC1CC1C1(CN1)C=O,2.936,0.2181,34.385,39.010000000000005
Cc1coc2c1[nH]cc2,2.6288,0.205,28.717,28.93
OCC1=CCC(C1)C#N,4.749,0.2601,32.35,44.019999999999996
CCC(CC)C1(CC1)O,1.3798,0.2997,41.584,20.23
CC(=O)C1CCC1(C)C,2.5916,0.2264,38.538,17.07
c1cnoc1C#CC#N,4.3862,0.1796,25.058,49.82
O=C1CC2OC2CC=C1,4.4001,0.1925,28.888,29.6
C(C=O)Nc1nnon1,3.7124,0.1876,27.58,80.91000000000001
ON=C1CC=C2CNC12,1.1707,0.2282,29.921,44.620000000000005
Cc1[nH]nc(n1)OC,3.1055,0.2477,27.362,50.8
CC1CC(O)(CO)C1,2.4545,0.319,33.966,40.46
CN=CN(C)C(=O)C#C,2.2659,0.1961,34.906,32.67
CCC1(CO)CC1C#C,1.0944,0.2869,38.58,20.23
CC1NCC2=NON=C12,3.6263,0.2081,27.792,50.95
N#CCC1CCCC=C1,4.3522,0.2645,32.199,23.79
O=C1CC2(CC2C#N)N1,4.465,0.2792,29.928,52.89
CC12CC(CC1O)C=C2,1.4202,0.2518,33.141,20.23
CC12C(O)C1CC1CC21,1.4276,0.3039,33.648,20.23
CCC12CC1CC2O,1.3333,0.3192,32.098,20.23
CC1(CC#N)NCC1=O,2.0458,0.2113,32.892,52.89
O=C1C2CC2C1C1CC1,3.1,0.2223,31.04,17.07
CC(O)CCC=O,3.3221,0.23,29.855,37.3
CCC1=C2CC3C(C1)C23,0.7734,0.1733,31.966,0.0
Cc1cc([nH]c1C)C#C,1.8856,0.1938,35.032,15.79
C#CCC1C2C3CC3C12,1.0509,0.2667,32.415,0.0
CC1C2COCCN12,0.3286,0.3039,28.422,12.24
O=C1CCCC2CC2C1,2.8611,0.2231,32.013,17.07
CCC1OC2C3OC1C23,1.8913,0.2876,29.801,18.46
CC1CC2C(C3CC3)C12,0.2394,0.3307,34.726,0.0
c1c(c(on1)CO)C=O,2.9097,0.2004,28.42,63.330000000000005
NC1=NC(=[NH2+])[N-]C=C1F,2.358,0.196,29.838,78.6
CCC1(CC1C)C(C)=O,2.753,0.2307,39.307,17.07
OC1C2C3OC1(C=O)C23,4.0453,0.2071,27.996,46.53
OC1CC2C1CC21CO1,0.8841,0.322,31.549,32.76
C1CC2C3C4C2C(C1)N34,1.6726,0.318,27.488,3.01
CCC1(CC1)C#CC,0.1301,0.287,34.531,0.0
FC(F)(F)C1(CN1)C#N,4.0889,0.2982,28.118,45.730000000000004
C1CNC(=O)CCOC1,2.8595,0.2644,31.976,38.33
c1ccc(c(c1)CO)O,1.782,0.2217,31.443,40.46
COC1(C)CC2(CN2)C1,2.5106,0.3195,36.491,31.17
COC1CNC1=NC,1.7559,0.2506,31.261,33.62
OC12CN3C1C1(CO1)C23,0.67,0.3094,28.452,36.0
O=CC1COC(=N1)C#N,3.7023,0.2001,26.96,62.449999999999996
COCCC1(CN1)C#C,2.1309,0.285,36.332,31.17
CC1C2NC2C2(C)CN12,2.1919,0.2904,33.259,24.950000000000003
c1c2c(ncn1)CC=C2,2.928,0.1979,24.687,25.78
C1C(N1)(CC=O)CC=O,2.3005,0.2017,33.113,56.080000000000005
CCC(O)CCCOC,2.3546,0.3199,41.647,29.46
COC12CC1C(C2)=NO,1.7361,0.2461,33.349,41.82
c1cnn2c1OC(=O)C2,0.957,0.2114,23.96,44.120000000000005
CC12CCCC3OC1C23,1.5598,0.3084,31.364,9.23
CC1=CC2CNC1C2=O,1.8711,0.2119,29.895,29.1
CC(=NO)C(CO)C=O,2.5706,0.2082,36.619,69.89000000000001
CC(O)C1CCC(=O)C1,4.1718,0.2236,35.542,37.3
CC1C2C(OC12C)C#N,4.407,0.262,32.917,33.019999999999996
O1C2C1C1C3C4C3N1C24,0.51,0.2903,23.698,15.77
O=C1OCC2(OC12)C#C,4.2892,0.2386,27.552,38.83
CC1=NC2(CC2O1)C#C,1.5567,0.2524,31.072,21.59
OC1(CC1)C(=N)OC=O,1.4981,0.2361,32.471,70.38
CC#CC(=O)NC1CC1,3.8522,0.2295,34.65,29.1
CC1C2CNC(=O)NC12,4.0102,0.2873,31.896,41.13
CN(C=N)c1conn1,2.3474,0.1795,28.98,66.01
CC(=O)C(=O)C(=O)C,1.685,0.1426,30.445,51.21
CC1CC2(C)OCC12,1.7188,0.3148,31.048,9.23
O=C1CC(CC#N)C=C1,1.2821,0.1923,29.474,40.86
[NH3+]C1C2OCC12C([O-])=O,13.4843,0.1496,29.751,77.0
O=CCCC12CC(C1)O2,3.0629,0.2213,31.767,26.3
CCc1cc[nH]c(=O)n1,5.504,0.1866,30.325,45.75
N=C1OC23CC12OCC3,3.2458,0.2629,27.586,42.31
O=C1C2C3NC1(C#N)C23,5.9927,0.2242,26.018,52.89
CNC(=O)OC(C)C=O,3.6586,0.2278,35.454,55.4
CC1(CO1)C1OCC=C1,1.4659,0.2478,31.89,21.759999999999998
c1cn(cn1)C2CCC2,4.0655,0.2502,29.193,17.82
CCCCC1CC1O,1.2954,0.3337,35.313,20.23
CN=C1OC=C(C)N=C1,2.3944,0.1569,31.347,38.39
OC12CC3OCC1OC23,2.7633,0.2885,28.102,38.69
CCC(O)C#CC1CO1,2.5768,0.2683,35.908,32.76
CC(=O)CC(O)C1CC1,3.7068,0.2297,37.354,37.3
CC1(CCO1)C#CCO,1.3061,0.2744,35.32,29.46
C1C2C3CC=C1C23,0.924,0.1787,21.314,0.0
CC12CCC1C1OCC21,1.7246,0.3059,31.498,9.23
C#CC12CC(C1)C21CC1,0.5533,0.2973,32.25,0.0
O=COC1OCC=C1,4.5909,0.2554,25.105,35.53
CC1CC1C1CC(=O)N1,3.8345,0.2779,33.617,29.1
CC1CC1C1CC(O)C1,1.283,0.3261,36.838,20.23
C1NC11CN2CC=CC12,2.2407,0.2288,29.214,25.18
CCn1nnc(=O)nn1,5.7142,0.149,28.083,73.56
OCC(C#C)C(=O)C=O,1.0686,0.15,33.587,54.37
C#CC1CCN=COC1,1.5621,0.257,31.782,21.59
CC1OC(C)C2C(O)C12,2.0622,0.3095,34.044,29.46
CC1CCC=CCCO1,0.8926,0.2522,35.246,9.23
CC1(CC([O-])=O)C[NH2+]1,5.7108,0.2735,29.654,56.739999999999995
CCOc1cnoc1N,3.5772,0.2176,32.355,61.28
Cc1cc([nH]c1)N2CC2,1.624,0.2326,32.597,18.799999999999997
CC12CCC1(O2)C1CC1,1.8325,0.3177,34.218,12.53
CC(C#C)C1=COC=C1,0.9347,0.2424,31.991,13.14
CC1=CC(=O)C2(C)CC12,3.9481,0.189,33.043,17.07
CC1=C(C)C(CO)CC1,1.2416,0.2534,38.028,20.23
CCC1C(O)C1CO,2.4916,0.3051,33.596,40.46
CC1(CCO)NC1C#C,2.7462,0.2792,37.641,42.17
CC(C=O)C1(C)COC1,3.3252,0.2125,36.0,26.3
NC1(CCOC1=N)C#N,4.6006,0.2568,30.927,82.89
C1C=CCN1C2COC2,2.4088,0.2272,30.524,12.47
CC1OC2CC3CC12O3,1.0162,0.3044,29.919,18.46
OC1C(O)C(C=O)C1O,5.3436,0.2218,33.677,77.76
CC1NC2CC2CC1=O,2.8222,0.21,32.593,29.1
COc1c[nH]nc1C#N,7.5513,0.212,28.475,61.699999999999996
C#CCC1=CC2CC1C2,0.5292,0.2346,31.433,0.0
CC1NC1C1C(O)C1O,2.0559,0.2839,35.64,62.400000000000006
CCC1(CC1)C#CC=O,4.2118,0.2043,35.192,17.07
OC12C3CC1N1CC2C31,1.2773,0.2795,27.439,23.47
CC(O)C1CCOC1=O,3.5928,0.2749,32.634,46.53
C1COCC(=O)OC1,4.3235,0.2658,26.464,35.53
C1CC1N2CC=CC2=O,3.8594,0.2078,30.023,20.310000000000002
Cc1c2n(cn1)CCO2,4.4594,0.23,28.429,27.05
NC(=O)CC([NH3+])C([O-])=O,4.1093,0.2539,33.881,110.86000000000001
N=C1OCC2C3CN2C13,3.5374,0.2528,26.388,36.32
COCC1(C)C(C)N1C,2.1625,0.2879,40.764,12.24
COC1C(=O)CN=C1N,2.5572,0.1936,32.287,64.67999999999999
OC1CN2C3C4C3C2C14,0.9282,0.276,27.425,23.47
CNC1C(C#N)C1(C)N,3.623,0.2556,37.501,61.84
c1cn2ccoc2n1,4.1656,0.2228,20.746,30.44
CCC12C=CCC1C2C,0.1568,0.2451,35.907,0.0
CC(C)N1C(C)CC1=O,3.6635,0.2733,37.227,20.310000000000002
OCCN1CC1CO,3.8635,0.2911,32.359,43.47
CCC1CC(C=O)C=C1,3.1114,0.2162,34.282,17.07
C1OC23CCC(CC12)C3,1.8489,0.311,29.086,9.23
CCC1CCOC1=NC,2.5859,0.2707,35.464,21.59
OC1C2CC2C1=O,2.0937,0.2145,23.213,37.3
c1c(cnc(c1F)F)O,3.851,0.2006,26.53,33.120000000000005
O=C1C2NC1(C=C2)C#C,2.9309,0.2342,28.558,29.1
CC1C(=O)OC11CC1,4.0475,0.2813,28.116,26.3
Cc1coc(n1)C=O,3.6216,0.1828,24.849,43.1
OCC1CC=C(C1)C=O,2.8904,0.1948,32.803,37.3
c1c(n[nH]c1N(=O)=O)N,3.5584,0.1399,27.671,97.83999999999999
CN1C(=O)C2(O)CC12C,3.4343,0.2393,34.413,40.540000000000006
OCCC(=O)C(O)C#N,4.2035,0.2289,34.014,81.32
CC1(CCC(=O)O1)C#C,4.2442,0.2764,32.56,26.3
O=C1C2CC3(CNC13)N2,2.4288,0.2015,27.383,41.13
c1cc2c(cco2)nc1,1.5348,0.1988,23.674,26.03
CC(C#C)N1C=NC=N1,3.1871,0.2712,30.051,30.71
CC12NCC1COC2=O,4.8916,0.2462,30.208,38.33
c1c2c(on1)CCO2,3.3643,0.2043,21.969,35.260000000000005
CC12CC1C=CCCO2,1.1452,0.2514,33.307,9.23
ON=C1CC2C3OC1C23,1.9815,0.2326,27.758,41.82000000000001
OC1C2C(C1O)N2C=O,4.1342,0.245,30.924,60.54
OC12C3C1C1=CC2=CC31,1.9951,0.1543,26.146,20.23
CC1CC2(C#N)C1N2C,5.0361,0.2714,33.423,26.799999999999997
N#CC1CC2CCCN12,3.3542,0.2424,29.68,27.03
CC1(C=C(CO1)C#N)C,3.6098,0.2058,33.35,33.019999999999996
CC12CC(OC1=O)C2O,3.525,0.2668,30.477,46.53
N#CC1OCC1N1CC1,5.2379,0.2579,29.948,36.029999999999994
C#CCC(C#N)C1CC1,4.0625,0.3037,34.284,23.79
OC1C2CCOC1C=C2,2.0211,0.2419,29.239,29.46
COC=NCC(=O)OC,2.2512,0.2491,34.981,47.89
COCC1C2CCC12C,0.7181,0.3272,36.34,9.23
CC1(O)C(O)C1CCO,3.7362,0.2947,39.545,60.69
N=C1COCOC(=O)N1,2.6113,0.2486,27.843,71.41
CC1COC(CC=O)O1,3.884,0.2291,32.808,35.53
CC(O)C1CCC11CO1,2.0158,0.317,35.665,32.76
CCC(OC)C#CC#N,4.5512,0.2366,35.481,33.019999999999996
OC12CC(C1)C2C1CC1,1.1743,0.3353,33.075,20.23
CC1=CCCOC12CC2,1.0516,0.2451,33.56,9.23
CC12CC1C1OCCC21,1.7144,0.3137,31.564,9.23
CC1CC2NC12C#C,1.2652,0.2533,30.061,21.94
CCc1ncc(o1)C#N,3.7208,0.2079,28.808,49.82
CCNC(=O)CC1CO1,2.969,0.2708,34.984,41.63
[O-]C(=O)C1CN(C1)C=[NH2+],2.5968,0.2595,29.052,68.96
ON=C1COCC1C=O,2.9266,0.2138,30.478,58.89000000000001
COC1=COC=NC1=N,3.8787,0.1971,28.469,59.11000000000001
[NH3+]CC1(CC1O)C([O-])=O,5.7679,0.2773,33.792,88.0
CC1COC(=N)CC1C,3.3301,0.2764,35.125,33.08
C(C#N)N(C=O)C(=N)N,3.8759,0.2414,31.904,93.97
CCc1c(onc1O)C,2.1246,0.246,33.397,46.260000000000005
CC12CNC1(CO2)C#C,2.1749,0.2464,33.212,21.259999999999998
NC1=CNC(=N1)C1CO1,2.5667,0.206,30.075,67.23
OC1=C(NN=C1)C1CO1,3.4865,0.2225,28.973,61.44
CCN1C2C3NC3C12C,2.1761,0.2667,34.939,24.950000000000003
c1c[nH]cc(c1=NO)N,3.5764,0.168,32.321,74.39999999999999
O=C1CC2C3C2C2C3C12,3.512,0.2085,26.741,17.07
CNc1ccoc1C=O,5.8437,0.1689,30.634,42.24
C1NC1C1NC11COC1,1.8283,0.3004,31.105,53.11
OC1C2C3OC1C(O)C23,2.0821,0.3013,28.725,49.69
CCCC(=O)NC,3.3426,0.2794,30.574,29.1
C#CC1(CCCO1)C#N,4.2803,0.271,31.37,33.019999999999996
CN=C1CC2(CC2O)O1,3.1154,0.2715,33.441,41.82000000000001
CC(=O)C12CC3CC1N23,3.8007,0.2175,30.094,20.08
CC(C)C(C=O)C=O,3.4218,0.1958,33.047,34.14
CC(NCC#N)C#C,4.2863,0.2626,31.927,35.82
CC1C2C3CC(CN12)O3,2.6445,0.2875,30.073,12.24
C#CCC1CC2CC2O1,1.9701,0.2949,32.349,9.23
C1CC=CNC(=O)C=C1,3.5419,0.198,30.462,29.1
CCC1C2C(O)C2C1C,1.3323,0.3103,37.199,20.23
c1c(con1)C#N,1.5744,0.2337,18.222,49.82
O=C1OC2C3OC2C3O1,3.3477,0.2935,23.446,44.760000000000005
N#CCC1CCC11CN1,2.9061,0.2858,32.209,45.730000000000004
Cc1c[nH]cnc1=O,7.041,0.2101,25.597,45.75
CCOC(=O)C(=O)C=O,2.1366,0.1473,32.26,60.440000000000005
O=CCC12CC1C(=O)C2,2.9979,0.213,30.84,34.14
Cn1c(c([nH]c1=O)O)O,4.0428,0.2144,32.785,78.25
CC1(COC1=N)C#N,4.1626,0.2822,27.311,56.87
CCC#CC(OC)C#N,3.5289,0.2662,35.826,33.019999999999996
OC12CC(O)(C1)C1OC21,3.342,0.3202,30.792,52.99
COc1c(onn1)C=O,4.7112,0.1716,27.46,65.22
OC1COC2=C1NC=N2,4.7899,0.2142,27.458,58.14
CC12CC(C1)(C2)C#C,0.9144,0.3032,30.314,0.0
CNc1ccnn1C=O,5.757,0.1932,29.649,46.92
CC1([NH3+])C(O)C1C([O-])=O,13.997,0.1562,33.758,88.0
CN(C1CC1)C(=O)C=O,2.7843,0.1671,33.363,37.38
c1cc(oc(=O)c1F)N,6.0158,0.1641,28.569,56.230000000000004
C1C2CC3=NNC=C3C12,1.8603,0.2429,26.838,28.68
C1C2CC3=C(C=CN3)N12,3.0679,0.2277,27.305,18.799999999999997
C[NH2+]C(CC=O)C([O-])=O,3.2351,0.2073,33.822,73.81
C1C2OC3CC=CC1C23,1.5742,0.2566,27.723,9.23
CC1(O)CC=C(C1)C=O,4.2803,0.1938,34.101,37.3
c1c([nH]c(n1)CC=O)O,0.4663,0.1584,29.84,65.98
CC12CC1OCCCO2,1.8189,0.3178,33.282,18.46
CN1C=NC(=C1)C1CO1,3.6617,0.2423,29.592,30.35
CC1CCCC1NC=O,3.648,0.2773,34.946,29.1
COC(C)CC#CCO,1.9357,0.2841,39.144,29.46
CN1Cc2c(nn[nH]2)C1,4.4817,0.2162,28.151,44.81
CCC1C(O)C2C(C)N12,1.7992,0.2822,36.399,23.240000000000002
OCCC(O)C(O)C#C,1.2643,0.2832,39.108,60.69
Cc1cccc(c1O)C,1.411,0.2206,33.818,20.23
CC1C(C)N1C,1.3293,0.293,26.797,3.01
CC1(C)CC2C=CCC12,0.1112,0.259,34.728,0.0
CC1C2C(C#N)C2C1=O,5.1515,0.2211,30.231,40.86
CN=C(c1cnco1)N,2.8357,0.203,30.462,64.41
CC1CC(O)C(=O)C1=O,3.055,0.1426,32.377,54.37
C1C(CC1=O)C(=O)CO,1.9883,0.2159,32.258,54.370000000000005
Cc1c(n[nH]n1)C,0.6497,0.2534,24.293,41.57
CC1C2C(C)C1C2C=O,2.5744,0.2205,34.395,17.07
c1nc2n(n1)CC(=N2)N,6.463,0.1934,25.901,69.09
COC1C2CC1(C)C=C2,0.9564,0.2408,33.899,9.23
CC1(CC#N)COCO1,4.3788,0.2998,32.108,42.25
C1C23COCC12COC3,0.1508,0.3413,28.385,18.46
CC12CCC1(C)OCC2,1.2977,0.3171,35.53,9.23
C1CC12CCOC(=O)O2,5.6379,0.3155,29.25,35.53
CC12COC3C1C=CC23,1.341,0.2327,29.299,9.23
O=CC1CN=CN1C=O,4.4973,0.2022,28.132,49.74
OCC(=N)N1CC1C=O,2.6416,0.2144,32.771,64.16
CCN1CC2OC(=O)C12,4.6153,0.2316,30.49,29.54
CC1(CCC(O1)(C)C)C,1.264,0.3064,40.497,9.23
OC1(CC#C)CCC1=O,2.3209,0.203,34.314,37.3
CC1=NC2C3NC2C3O1,2.1837,0.2529,27.269,33.620000000000005
CC12CC1C(=O)C1CN21,2.6165,0.2114,30.499,20.08
OC1CC2CC1C(=N)O2,3.1604,0.2824,29.042,53.31
C#CC1C=CC2CCN12,1.2861,0.2283,30.325,3.24
CC(O)C1=CC=C(C)O1,1.8517,0.228,34.488,33.370000000000005
O=C1NCC11OC2CC12,3.9199,0.2524,28.575,38.33
c1cnc(cn1)NC=N,1.1575,0.1764,27.331,61.660000000000004
O=CC1OC2(CC12)C=O,4.8047,0.205,29.001,43.370000000000005
CC1OCC1(O)CO,3.1631,0.2958,32.219,49.69
CCC1OC2CCOC12,0.7703,0.3301,32.04,18.46
OC12CC3OC1CC23,0.9421,0.3009,25.159,29.46
COC(C)C1NC1(C)C,1.3035,0.3116,40.683,31.17
CC1CC2OC(C)C1O2,1.8171,0.3181,32.246,18.46
N#CC1C2CC3C2N13,4.4575,0.2693,23.186,26.799999999999997
CCc1c(nc([nH]1)O)C,2.0019,0.2435,34.851,48.91
CC12CC1OC=N2,1.4069,0.2607,22.709,21.59
CC12CC1CC(C2)=NO,0.8776,0.2509,33.879,32.59
OC1CCCCOC1=O,2.8173,0.2504,31.932,46.53
COc1c(nno1)CO,2.8725,0.2136,30.994,68.38000000000001
CC(O)C(C)(O)C#N,4.7354,0.3028,34.24,64.25
