smiles,mu,gap,cv,TPSA
CC12OC1(C)C1NC21,1.259,0.3153,29.119,34.47
CCCC1(C)CCCO1,1.3584,0.3179,38.505,9.23
c1c(nn[nH]1)OC=O,5.3774,0.2384,22.35,67.87
c1ccn(c1)CCC=O,1.5459,0.1755,31.016,22.0
CC1(CO1)C1CC(=O)N1,4.9073,0.2837,32.517,41.63
CCC1CC1OCCO,1.9413,0.3245,38.157,29.46
CC12CC(O)(C1)CCC2,1.4185,0.3249,35.558,20.23
CC1OC(=N)C11CN1C,3.7257,0.2603,33.547,36.089999999999996
N#CC12CC3=CCC1C23,3.9464,0.1792,27.558,23.79
C1CC12COC(=O)O2,5.1272,0.3201,24.482,35.53
CC(=O)NC1C2CC1C2,3.4438,0.2745,32.622,29.1
CC(C)(C)C,0.0003,0.3882,26.084,0.0
CCCCCC1CC1,0.1216,0.3617,35.974,0.0
CN=C1N=CNN=C1C,3.2569,0.1842,31.39,53.93
CC1OC2COC12,1.1168,0.3075,23.17,18.46
CC12COC1C2C=O,3.6453,0.2122,28.033,26.3
CC(O)C1CC(O)C1=O,2.1181,0.2166,35.42,57.53
CC(C)(CO)CO,2.6199,0.3272,33.492,40.46
c1c(coc1N)O,2.7516,0.2232,24.468,59.39
CC1OCCCNC1=O,4.1397,0.2543,33.143,38.33
Cc1ccc(nc1C)F,3.1417,0.2184,30.964,12.89
CCC1=C(C)COC1=N,3.3813,0.2169,34.34,33.08
CC12CC3C1C3(O)CC2,1.1634,0.3206,33.398,20.23
C#CC#CCC1COC1,1.3388,0.2297,32.553,9.23
C1CCC(=C2CCC2)C1,0.1334,0.2384,33.843,0.0
CC(=N)OC(CO)C#C,2.6089,0.2732,36.493,53.31
C1CC2(C1)OC1CCC21,1.5117,0.3083,31.17,9.23
CC1CC11CCC(C)O1,1.2156,0.3103,36.213,9.23
CC12C=CCC1C2CO,1.2487,0.2465,34.607,20.23
FC(F)(F)C12CCC1O2,2.6815,0.3377,28.069,12.53
OCC12CC(C1)C(=O)O2,3.4632,0.2749,29.459,46.53
CCCC1(CC1)C(=O)N,3.3638,0.2748,38.081,43.09
c1cc(oc1)C#CC#N,5.9886,0.1703,26.046,36.93
OC1C2OCC12CC#N,4.0413,0.2722,30.357,53.25
O=CNCC1(CN1)C#N,3.8586,0.2661,31.298,74.83000000000001
CC#CCN(C)C(=O)C,3.611,0.2672,37.954,20.310000000000002
CCC1COC(CO)C1,2.9577,0.3198,36.284,29.46
C1CC12COCOC2=O,3.5308,0.2739,28.86,35.53
CC(NC(N)=O)C1CC1,3.4912,0.3011,37.437,55.12
CC#CC1COC(=N)O1,4.5246,0.2697,30.596,42.31
N#CC1NC2CC2C=C1,4.6878,0.2222,29.226,35.82
CC12C3CC3N1C2C#C,1.5103,0.2415,32.83,3.01
COCCNCC#N,4.8273,0.271,31.694,45.05
C#CCCC#CC(=O)N,3.6902,0.2331,35.522,43.09
OC1C2C3CN2C13C#N,3.2515,0.2537,27.942,47.26
CCC(C#N)C(N)=O,0.5797,0.2769,31.566,66.88
CC#Cc1[nH]c(=O)[nH]n1,3.9812,0.1922,29.841,61.54
c1c2c(nc[nH]2)no1,6.3662,0.1995,20.372,54.71
CC12CCC1N1CC21,1.6665,0.2943,28.493,3.01
CC1(O)C2C1C1OCC21,2.5149,0.2859,30.932,29.46
CCCC1CN1C(C)=O,3.1054,0.2542,37.383,20.08
c1c2n(cn1)C(=O)OC2,3.0721,0.2178,23.459,44.120000000000005
CC1OC2COCC2O1,1.2958,0.3247,29.594,27.69
C1CN(C1)C(=O)NC=N,3.339,0.2495,31.743,56.190000000000005
N=C1NN=NC=CC1=O,2.1195,0.155,26.627,82.49000000000001
O=CC1OCC(=O)C=C1,1.6742,0.179,28.736,43.370000000000005
CCc1cccn1CC,2.0205,0.2377,35.747,4.93
CC1OC(=O)C2CC1N2,5.0095,0.2532,29.403,38.33
OCC1CC11CNC1=O,4.6233,0.2794,32.982,49.33
CC1CC(C1)C1CCO1,1.5101,0.3251,34.437,9.23
OCC1C2C(O)CN12,2.6864,0.2927,29.5,43.47
CC#CC12CC1C=CC2,0.1199,0.2373,32.711,0.0
C1CC12CCOCC2,1.1978,0.3255,28.975,9.23
N=CN1CC2(CC2)C1=O,5.2395,0.2281,30.629,44.160000000000004
O=C1CNC(=O)C2CN12,1.3785,0.2362,27.63,49.18
CN(C)c1cc(c[nH]1)O,2.201,0.2211,35.508,39.260000000000005
CC1C2CC1C(C)OC2,1.3704,0.3259,34.354,9.23
OCC1NC2COC12,3.2124,0.2989,27.153,41.489999999999995
CC(C)C(CCO)C=O,1.4413,0.2261,40.357,37.3
OC1C23CCC12C=CC3,1.167,0.2298,30.685,20.23
C#CCOc1conn1,2.6534,0.2029,28.056,48.150000000000006
CC1CC1C1(CO1)C=O,2.1234,0.2175,33.69,29.6
CC1C2CC1C=CCO2,1.1506,0.248,32.213,9.23
CC1C2CC1(NC2)C#N,4.5273,0.2628,31.243,35.82
C#CC(=O)c1cnno1,2.0665,0.185,26.153,55.99
N1C2C3C1C21N=COC31,2.7264,0.2361,24.061,33.620000000000005
CCC1COC(O1)C#C,1.5414,0.2937,33.673,18.46
CC1(CCC(CC1)O)C,1.3874,0.3315,38.935,20.23
CCC#CC1CC2NC12,1.5006,0.2801,33.739,21.94
NC1(CCC2OC12)C#N,1.3937,0.2886,30.773,62.339999999999996
C1NC23CCN=C2OC13,4.5112,0.2396,27.384,33.620000000000005
COC1C2C(C)C2C1=O,2.3032,0.2068,33.26,26.3
C#Cc1ccc([nH]1)C#C,1.1455,0.1754,30.995,15.79
OC1C2CN2C(=O)C1=O,3.3734,0.1487,28.145,57.38
CC(C)(O)C1CC1CO,3.0985,0.3035,39.435,40.46
Cc1cn[nH]c1N(C)C,3.2359,0.2324,34.758,31.92
CC1C2CC=CC12C#C,1.07,0.235,33.493,0.0
C1CC2=C(O1)ON=N2,4.8425,0.1686,23.594,48.150000000000006
CCCC1C2COCC12,1.4903,0.3233,34.415,9.23
COCC1COCC=C1,1.7479,0.2649,33.576,18.46
CCC1C(=N)OC11CC1,2.5047,0.2765,33.966,33.08
CC12CC(C)(O1)C(=O)C2,2.8861,0.2132,33.244,26.3
C1C2C3N=COC3CN12,1.0684,0.2535,25.867,24.6
CC1OCCC=C1,1.0674,0.2651,25.653,9.23
C(C(=O)N)C(=N)NC=O,5.0093,0.2293,32.412,96.03999999999999
OC12CC3C1C=CC3C2,1.3693,0.2446,29.079,20.23
CC1(CN1)C1OCC1O,2.0388,0.3125,33.366,51.400000000000006
C1CNC2=C1C(=O)OC2,6.3736,0.2029,27.394,38.33
CN(C)C(CCO)C#N,4.4434,0.2669,38.389,47.26
COC1COC(=N)C1O,2.324,0.2686,32.315,62.540000000000006
OCC1CC2OCCC12,0.5895,0.3153,32.314,29.46
CN1C=CN(C=O)C1=N,3.0303,0.1697,30.605,50.78
CC1OCC1C(=O)C#C,3.4033,0.1846,32.779,26.3
N=C1NC2=C(ON=C2)O1,2.3764,0.197,24.884,78.81
O=C1CNCC(C1)C#C,2.4347,0.1962,32.116,29.1
CCC1(C)CC1OC,1.0938,0.3184,35.898,9.23
CC1NC1CO,2.3104,0.3186,24.284,42.17
CC(=N)OC(N)=O,4.0603,0.2646,26.077,76.16999999999999
c1c2c(n[nH]1)N=COC2,4.2387,0.2111,24.668,50.269999999999996
CC1CC2(CCC2C)C1,0.0511,0.3482,37.612,0.0
N=CN1CC1(C=O)C=O,1.0212,0.1913,30.881,61.0
O=CCCC1CC1C#N,4.2506,0.2285,32.888,40.86
CC1C=C(C)C2CC1O2,1.6216,0.241,32.904,9.23
C#CC1OCC(O1)C#N,4.1806,0.2865,28.937,42.25
C1C2C1C1OC3C2CC13,1.4835,0.3053,26.784,9.23
CN=COCC(=O)C=O,2.4629,0.1378,32.966,55.73
CCn1ccc(n1)OC,1.9682,0.2396,32.83,27.05
CC(C#N)C1CCC1C,3.9267,0.3338,36.382,23.79
N=C1CCNC(=O)O1,4.1353,0.2677,25.252,62.18000000000001
OC1CC1C1=COC=C1,1.69,0.2357,30.154,33.370000000000005
OCC(=O)C1CC1C#C,3.2197,0.224,33.831,37.3
CN(C)c1cocn1,1.4041,0.2053,27.753,29.270000000000003
N=C1OC=C(CC#C)O1,3.4894,0.238,29.414,50.13
CC1CC2C(O)CC12,1.2909,0.3221,30.919,20.23
CC(C#C)C1(O)CC1O,1.2283,0.2953,37.919,40.46
OC12CNC1C2(O)C=O,2.9303,0.1893,31.126,69.56
CC(O)C1OC1C(C)O,2.0823,0.3296,38.226,52.989999999999995
CC1N=C(C)NC1=O,2.978,0.2327,28.895,41.46
O=CN1CC1C1CCO1,3.4444,0.2521,30.476,29.31
OC12CC3CC1C2O3,0.7075,0.2942,24.947,29.46
CC1OC(=N)C(C)C1O,3.6797,0.2828,35.164,53.31
CC12NC1C=CC2C#C,2.0357,0.2374,32.607,21.94
O=C1C=CC2CC12C#C,3.7536,0.1817,29.404,17.07
CC#CC1C2C(O)CN12,1.9996,0.2649,33.273,23.240000000000002
C#CC12CC3CC(C1)N23,1.8874,0.2506,29.705,3.24
CC(C)(C)C1(CN1)C=O,2.9757,0.2227,38.593,39.010000000000005
CC(C)CC(CO)C#N,3.2018,0.3085,39.147,44.019999999999996
CCCC1(O)CNC1=O,3.1007,0.264,36.385,49.33
OC12CCC(C1)C1OC21,2.9475,0.3227,29.637,32.76
CCC(=O)C1OC1(C)C,3.4343,0.2209,37.924,29.6
CC(=O)C(=N)OCC#C,2.8088,0.1952,34.15,50.150000000000006
O=C(NCC1CN1)C#C,2.6061,0.2272,33.25,51.040000000000006
CC(=NO)C1COC=N1,1.0838,0.2525,31.484,54.18000000000001
C[NH+]=CNC(=N)C([O-])=O,7.9819,0.1906,32.265,89.97999999999999
CNCc1noc(=O)o1,4.8658,0.2294,28.968,68.27000000000001
CC(N)(CC1CN1)C#N,1.6013,0.2737,36.184,71.75
CCC(=O)C(=O)CC#C,0.7674,0.1557,35.593,34.14
C1C2C3OC4CN(C13)C24,0.7121,0.2945,24.648,12.47
OC1C=CNC(=O)C=C1,2.2465,0.1788,29.864,49.33
CCC1=NC(=O)N=NO1,2.6931,0.2365,33.962,68.88
CC1C(C)N1C(=O)C=O,2.753,0.1711,34.171,37.15
CC(C)(CN1CC1)C#C,1.125,0.295,38.833,3.01
CC1(O)CN2CC12CO,3.6611,0.2937,35.515,43.47
CC1CC(=NO)C1C,0.9309,0.2495,32.926,32.59
CC1CC1CC1CCC1,0.1804,0.3463,37.186,0.0
CC#CCOCC(C)O,2.3263,0.2827,38.943,29.46
CC(C)C(C)(C#C)C#C,0.5809,0.2933,41.259,0.0
OC12CC3(O)C=CC1C23,2.3722,0.2307,31.117,40.46
N=C1C=CC=NOC1=O,4.1334,0.1756,26.565,66.95
CCCC(=O)N(C)C,3.2945,0.2697,35.561,20.310000000000002
C1C2=NCC(=O)N2C=N1,0.967,0.2141,25.023,45.03
CCOCCOCC,0.0008,0.3363,35.87,18.46
CCC(C)CC(=O)OC,1.5026,0.2857,39.509,26.3
Cc1ccncc1C,2.757,0.2302,27.97,12.89
OCC(O)C1(CN1)C=O,1.6524,0.2202,34.197,79.47
C1C2CC3C4OC3C4N12,2.3351,0.2954,26.608,12.24
C1CC1(C(C=O)C=O)O,1.9142,0.2066,33.023,54.370000000000005
CCN=COC(C)C#N,3.19,0.2642,36.071,45.379999999999995
ON=C1C2C3C1CN23,1.3376,0.244,24.508,35.6
Cc1cnnn1C(=O)C,1.6672,0.2062,30.311,47.78
c1c(oc(n1)CO)C#N,2.0335,0.208,27.559,70.05000000000001
CN(CC#C)C=O,3.4414,0.2703,27.075,20.310000000000002
CC1=NC(=N)C(N)=NN1,3.3446,0.1878,31.61,91.44
N=CN1C=NCCC1=N,1.8842,0.2209,29.461,63.300000000000004
c1c(nc(c(n1)F)F)O,2.155,0.1891,25.027,46.010000000000005
N#CCC12NC3C1CC23,3.71,0.2688,28.455,35.82
OC1CN=COC1=O,1.2377,0.2359,24.727,58.89000000000001
CCC12OCC1N1CC21,0.7909,0.2842,31.746,12.24
CC1(C)C2OC2C1C=O,3.1645,0.214,33.808,29.6
c1c(con1)C#CCO,3.8741,0.2137,28.91,46.260000000000005
CC(C)OC(=O)C#C,1.9358,0.2374,31.94,26.3
CCOC1CC11COC1,1.5354,0.3099,34.368,18.46
CCC(C)(OC)C#N,3.3447,0.3032,34.787,33.019999999999996
N#CC12CC(C1)OCC2,2.92,0.2827,29.261,33.019999999999996
CCC(=O)OCC1CN1,2.2456,0.2533,34.52,48.24
CCC1=CCC(=O)N1,3.7124,0.2145,29.491,29.1
CC1(O)CC2(C)COC12,2.198,0.311,35.884,29.46
CC12CC(C)(N1)C2C#N,5.3436,0.2771,33.591,35.82
C#CC(=O)C1(COC1)O,3.9344,0.1772,32.047,46.53
CN(C)C1(CC1)C#N,3.5202,0.268,31.868,27.03
CCC(O)C(O)CO,1.5239,0.3207,36.349,60.69
COCC(O)C1CO1,1.138,0.3401,31.239,41.99
CCC(O)C#CC(C)O,1.3102,0.2869,40.296,40.46
CC1C(O)C11CC(=N)O1,3.8456,0.2758,33.382,53.31
O=C1OC2C3N=CN1C23,3.5644,0.2193,22.825,41.9
CCc1c(c([nH]n1)C)C,2.3722,0.252,36.272,28.68
c1cc([nH]c1)CC(=O)N,3.3892,0.2119,31.46,58.879999999999995
OC1C2CCC(=O)C12,2.5562,0.2253,26.982,37.3
CC1CC(C)(O1)C1CO1,1.5998,0.3259,35.127,21.759999999999998
C#CC1=CC2CC3C1N23,1.6122,0.1827,27.987,3.01
Cc1cnoc1C(C)C,3.2446,0.2391,34.606,26.03
CC1C2C3C(O)C2C13C,1.8241,0.3133,34.644,20.23
CC12CC1C(=O)CC2=O,2.8033,0.2141,30.96,34.14
CC1(CCC1=O)C=O,2.2023,0.1971,29.481,34.14
CC12CCC1N2C=O,3.8745,0.242,28.656,20.08
C#CC12C3C4C3C1C24,0.9199,0.2478,25.112,0.0
CC1(NCC11CO1)C#N,4.1161,0.274,31.963,48.349999999999994
C1CC1(C#CCO)C#N,2.9589,0.2674,33.182,44.019999999999996
c1c(nno1)NCCO,5.6254,0.189,30.312,71.18
CC12CC(C1)OCC2,1.4464,0.3152,29.065,9.23
c1c(nc(nc1O)F)N,3.3873,0.2347,27.796,72.03
OCC12OC(C1O)C2O,1.2017,0.3057,32.756,69.92
CC1C2(C)COC12CO,1.2815,0.2928,36.526,29.46
CN1C2CC1(C2)C(N)=O,2.7001,0.248,33.289,46.33
CC1C=CC2C1CC2=O,2.9303,0.2086,31.058,17.07
c1c2c(no1)CNC2,2.8012,0.2304,22.688,38.06
C1CC23CC=CC2(C1)O3,1.8478,0.2431,29.082,12.53
CC(O)C1CCN1C=O,3.0482,0.2631,34.583,40.54
CC1=C(C)C2OCC1O2,2.0992,0.2421,31.26,18.46
CC#CC(CC#N)C#N,6.5554,0.2805,32.992,47.58
CCC1CCC2(O)CC12,1.1887,0.3323,36.267,20.23
C1N2C3CC=CC=C1C23,1.4841,0.1946,28.154,3.01
COC1C2C3N2CC=C13,1.5701,0.1671,29.604,12.24
CC1OC(=N)NC1=N,0.6639,0.2527,27.414,68.96000000000001
O=CC1=CC2CC2C1=O,4.3893,0.1592,27.82,34.14
CCC1(C)COC1C,1.7676,0.3154,35.031,9.23
CC1C(CO)CC1C=O,2.8326,0.222,36.131,37.3
O=CCC1NC1C#N,4.3502,0.2215,27.196,62.800000000000004
OC12CC1OCCC2,2.0959,0.3168,28.944,29.46
O=CC12CC(C1)(N2)C#C,1.9285,0.2125,30.715,29.1
C1CCC2(C1)COC2,2.0159,0.3065,28.451,9.23
CC1(OCOC1=O)C#C,2.7045,0.2601,30.892,35.53
C1C2CN=C3OCC3C12,3.6908,0.2655,27.75,21.59
N#CC12CC(CO1)C=C2,5.0959,0.2442,27.434,33.019999999999996
CN=C1CCNC(=O)N1,2.2231,0.2474,31.788,53.49
CC(C)(CCOC)C#C,1.4581,0.313,41.363,9.23
Cc1c(n[nH]n1)C(=N)N,2.672,0.2153,31.18,91.44
N=COC1CC1N1CC1,2.7531,0.2361,32.634,36.089999999999996
CC12CN3CC(C)(C1)C23,1.6149,0.2806,33.483,3.24
CN1C2CC(C)(C=O)C12,2.0713,0.2122,34.302,20.08
CC1(CCC1)NC=O,3.5458,0.2764,31.542,29.1
CC12CCC1C2C#N,4.4187,0.3092,28.621,23.79
CC1CC2(C1)C1CC2C1,0.1877,0.3634,33.235,0.0
CC(=NCCC=O)OC,2.6688,0.2221,36.662,38.66
c1coc(cc1=O)N,5.3859,0.2017,25.451,56.230000000000004
OC12CC3C1C2NC3=O,3.4751,0.2533,28.767,49.33
N=C1C=NOC(=C1)C#N,3.359,0.1772,25.985,73.67
CC1=CC2(C)CC2C1,0.2425,0.2439,31.324,0.0
O=CC1(OC1C#C)C#C,3.1002,0.2049,31.901,29.6
CC1(CC1)C1CC(=N)O1,2.7843,0.2899,33.577,33.08
N#CC1C2CC2N2CC12,2.8993,0.2798,28.164,26.799999999999997
COC1(CC2NC12)C#C,1.9206,0.2693,33.403,31.17
CC(C)c1coc(=O)[nH]1,5.2946,0.2413,33.069,46.0
CC1C2CC3(CN3)C12O,1.0554,0.3071,34.318,42.17
CC1OC11C(C)OC1=N,3.3667,0.271,32.984,45.61
NC(=O)C1CC(N1)C=O,3.5259,0.2129,32.477,72.19
CCC12CC(C1)OC2=N,2.7202,0.2861,31.852,33.08
N#CC1NC23CN(C2)C13,4.9712,0.2347,27.921,39.06
CC1CC=C(C)C(C)C1,0.2344,0.259,38.481,0.0
CC1NC1C1(O)CC1,2.5515,0.2936,31.799,42.17
CN1C2C3OC(=N)C2C13,1.9285,0.2406,28.007,36.32
CN=C1NN=CN=C1,1.8376,0.1524,25.27,53.93
C1C(CC(=O)C1=O)O,4.318,0.1462,27.123,54.370000000000005
CC(=O)C1=CCOC1=N,2.7151,0.1843,30.194,50.150000000000006
CC12C3C4C5C4N(C13)C25,1.644,0.2974,26.634,3.24
C#CC(CN)(C#C)C#N,3.9759,0.2627,35.689,49.81
Cc1c(=O)onc(n1)O,2.2769,0.1668,28.144,76.22
CCC(C)CCOC,0.9714,0.332,38.018,9.23
Cc1nc2c(o1)cc[nH]2,1.0001,0.1998,27.47,41.82
CC12CC=CC1(C)CO2,1.5855,0.2598,33.944,9.23
CC1C2COC2C11CO1,2.1095,0.2944,31.033,21.759999999999998
CC1C(=O)CC1(O)C#C,3.1634,0.22,35.252,37.3
CC1OC1C1NC1(C)C,1.7241,0.3153,37.613,34.47
CC(O)C12OC1CC2O,1.0929,0.3229,34.338,52.989999999999995
CC12OC3C1NC23CO,1.5761,0.2827,32.073,41.489999999999995
C#CC1(CCC1)C#C,0.8941,0.2852,30.949,0.0
CCC1CCN(C1)C=O,4.4188,0.2655,34.61,20.310000000000002
c1cncc(c1O)C#N,2.4988,0.2116,26.261,56.910000000000004
CC#CC(CO)C(C)=O,3.7692,0.2147,37.27,37.3
CC(C#C)C1=NNN=C1,0.5557,0.253,30.666,41.57
CC1=CC(O)C(C)(O)C1,1.2754,0.256,37.178,40.46
NCC1(COC1=N)C#N,5.0014,0.2466,31.526,82.89
CC12CNC1=NCC2O,2.2286,0.2499,32.466,44.620000000000005
CCC(CO)C(F)(F)F,1.5366,0.3548,35.131,20.23
N=CN1CCOCC1=O,1.5382,0.2282,29.535,53.39000000000001
CCCCC(O)C=O,2.2294,0.2358,34.192,37.3
c1c(con1)CN2CC2,3.8651,0.2368,28.46,29.04
CCC1CC1(C)CC=O,2.8743,0.2226,38.776,17.07
OC12C3NC3C3C1CC23,2.8354,0.3027,28.393,42.17
N=C1NCCC(=O)N1,2.1111,0.2304,26.285,64.98
CN(C=O)C(=O)N,4.7493,0.2498,26.026,63.400000000000006
Cc1nccc(=O)n1C,2.8619,0.1935,30.554,34.89
CC1C2CCC2(C)C1=O,2.7177,0.2146,34.785,17.07
C1C=CC=CC(=O)N1,4.0171,0.1802,25.891,29.1
CC12CCC1C2C#C,1.0253,0.2902,30.801,0.0
CCC1OC1C1COC1,2.1143,0.3283,33.809,21.759999999999998
CC1CC=CN1C=O,3.9415,0.21,28.248,20.310000000000002
c1cn(c(=O)[nH]1)C=O,4.3402,0.1915,23.974,54.86
C1Cc2c(n[nH]n2)C1,0.9436,0.2423,23.323,41.57
c1c(con1)NCC=O,4.3652,0.183,28.751,55.13
OC1COC1CCC#C,3.0355,0.3003,35.095,29.46
CC(C)N=COC(=O)N,1.7575,0.2642,37.075,64.67999999999999
CCC12CC=CC1(C)O2,1.7061,0.2471,35.096,12.53
CC(=O)C1COC(=N)O1,1.8552,0.2177,30.099,59.38000000000001
COCC12CC=CC1N2,1.4918,0.236,32.431,31.17
CC1CC1CC1(O)CC1,1.4362,0.3244,38.077,20.23
CC(=O)CC1NC1C#C,1.7892,0.232,35.048,39.010000000000005
C#CCC(=O)C(F)(F)F,2.092,0.2186,30.528,17.07
NCC(OC(N)=O)C#N,5.051,0.2692,34.152,102.13
COC1C2CC2C2CC12,1.153,0.3118,32.053,9.23
NC1C2(N)COC12C#N,4.8258,0.2242,32.273,85.06
CCC1C(C)N1CC=O,3.1327,0.2087,37.678,20.08
c1c(=O)c(c(on1)F)F,1.6108,0.187,24.642,43.1
C(C(=O)NC(=N)N)O,1.8332,0.2264,30.485,99.2
CC1CCC(=O)C(=O)C1,4.7659,0.1628,32.734,34.14
CCC(O)C(=O)N1CC1,3.6933,0.2468,35.384,40.309999999999995
Cn1cnnn1,5.7041,0.2678,16.822,43.6
NC1=C(F)C=COC1=N,1.8363,0.1611,29.285,63.01
CCC(CC)(C#C)OC,1.3613,0.295,41.708,9.23
C#CC1CC1NCC#N,4.3637,0.263,33.499,35.82
c1nncn1C=O,3.4428,0.2081,18.643,47.78
CC12OC1C1(O)CC2C1,2.5948,0.3195,31.761,32.76
N=COCC1C2CN1C2,4.4423,0.2698,30.45,36.32
OC1CC2OC12CC#N,2.9749,0.2885,30.508,56.55
CCOc1cc(n[nH]1)O,2.6549,0.2553,32.461,58.14
CC1(O)CC1C(N)C#N,1.6265,0.2828,36.725,70.03999999999999
CC#CC(C)CC1CO1,1.7375,0.3024,37.261,12.53
CNc1c[nH]cc1NC,1.7011,0.2325,35.707,39.85
OCC#CC12CCC1O2,1.7093,0.2487,32.08,32.76
Cc1cnn(c1N)C=O,5.9597,0.1871,31.206,60.910000000000004
CCC12C=CC3C1CC23,0.1589,0.2257,31.706,0.0
CN1CCCC(O)C1=O,4.1193,0.2605,33.177,40.54
O=CC1OC11C2CC1O2,1.9948,0.2119,27.907,38.83
COC(C)C(C)C(C)O,0.6807,0.3156,43.01,29.46
CCOC(=O)C(F)(F)F,3.0158,0.2756,30.99,26.3
c1nc(on1)NC=O,4.0952,0.2264,22.04,68.02000000000001
CC1CCC(C#N)C1O,3.4836,0.3082,34.226,44.019999999999996
COC(=O)C1(C)CCN1,1.8228,0.235,34.995,38.33
NC12CC1(NC2)C#N,5.1219,0.2361,27.945,61.839999999999996
CC1(C)C2CC1C(=N)O2,3.0868,0.2841,32.713,33.08
OC1COCC11COC1,2.1583,0.3074,31.246,38.69
CC1C2COCC1C2C,1.4788,0.3218,34.324,9.23
CC(=O)c1cn[nH]c1N,2.0608,0.1932,31.347,71.77
OC1C2CC1N1CC21,1.2752,0.2935,25.963,23.240000000000002
O=CC1C2CC1C2C=O,3.1748,0.2092,29.331,34.14
CC1(O)CC2(CC12)C#C,1.7091,0.2707,35.732,20.23
O=C1CCCOC2CC12,3.2869,0.2264,30.514,26.3
Cc1coc(=O)cc1N,6.5855,0.1831,31.42,56.230000000000004
CC1C2COC(=N)OC12,4.3903,0.2975,30.251,42.31
CCCC1(CO1)C(N)=O,2.074,0.263,36.396,55.62
OC1C2CC(C2)OC1=O,3.5036,0.259,28.558,46.53
CC1CC2CC2C(=O)N1,3.9169,0.2585,32.27,29.1
c1coccc(=O)c1=O,5.6914,0.1626,26.29,47.28
C#CCOC(=O)NC=O,4.605,0.2443,31.39,55.4
COCC1(C)CC2CC12,0.8465,0.3368,36.441,9.23
CC1OCCC2CC12,1.2363,0.3269,29.461,9.23
CC(COCC=O)C=O,2.5604,0.2274,35.6,43.370000000000005
COC(C)(CC#C)C=O,1.7479,0.2089,38.058,26.3
CC(=O)C1CN1CC#C,2.1597,0.2032,34.85,20.08
C1CC1C(=O)C(=O)N,0.9691,0.1777,28.908,60.16
CC(=NC1CCC1)OC,0.7138,0.2681,36.335,21.59
CC#CC(C)(C=O)C#N,5.7591,0.2183,35.155,40.86
CC(O)CC1=CCOC1,0.8577,0.2424,35.32,29.46
C1CC1C2CC3(C2)CC3,0.1519,0.3435,34.679,0.0
CCCCC1C(C)C1C,0.046,0.3358,42.172,0.0
CCCC(C)(CO)OC,2.3215,0.3081,42.877,29.46
NC(=[NH2+])COCC([O-])=O,9.4195,0.24,33.623,100.97
Cc1cc(cc(n1)O)O,0.8258,0.2241,30.805,53.35000000000001
OC12CC1(C#C)C(=O)C2,4.0344,0.2175,32.145,37.3
c1c([nH]cn1)OCCO,2.7271,0.2454,30.982,58.14
CC1C(O)C(=O)OC1=N,0.9851,0.2586,30.966,70.38
CC12CC3(CC3O)C1O2,2.596,0.314,33.705,32.76
CC(C)N=COC1CC1,2.6656,0.2696,37.482,21.59
CC1NC(=O)C2CC1C2,3.9675,0.271,31.232,29.1
NC1=C(NN=N1)OC=N,1.9651,0.213,29.105,100.67000000000002
CCC1C2C(=O)CC12O,2.4255,0.229,34.145,37.3
ON=C1CN2C(C#N)C12,2.8846,0.2291,28.777,59.39
CC(=N)NC(=O)N1CC1,4.9371,0.2426,33.14,55.96
C1C=CC(=O)C(=O)C=C1,6.3883,0.1534,28.169,34.14
CCN(C)C(=O)C(=N)N,0.8701,0.216,37.176,70.18
CN1C2C3CC3(CO)C12,0.622,0.301,33.234,23.240000000000002
OC1C=CC2C3CN3C12,2.7742,0.2295,29.156,23.240000000000002
CCC(C)C(C=O)C#N,3.4265,0.2227,37.043,40.86
CC1N2CC(C)C12CO,2.051,0.304,36.583,23.240000000000002
CC1(C)OCC1CC#N,3.509,0.2853,35.363,33.019999999999996
OCC1C2CC1C2CO,2.6608,0.3267,34.434,40.46
CC1(O)C2NCC12C#N,3.3051,0.2524,32.819,56.05
COC1CCC11CN1C,1.7571,0.2974,35.807,12.24
CC1C(=O)OC1(C)C,4.3041,0.2795,31.844,26.3
COC=Nc1cn[nH]n1,3.5117,0.2051,28.618,63.160000000000004
CN1CC2OC3C2C13,2.2269,0.2807,25.573,12.47
OC1=NC(=N)OC=N1,4.7643,0.1909,22.515,83.00000000000001
CN1C2C3C4C1C2CN34,0.7661,0.2931,27.09,6.25
CCC(=O)CC(C)O,3.408,0.2288,34.828,37.3
Cc1c(con1)C(=N)N,4.4195,0.2227,31.061,75.9
C#Cc1c(cn[nH]1)N,2.1543,0.1877,27.472,54.7
O=C1CC2CC(C2)C1,2.8605,0.2192,26.482,17.07
CC1C2OC3CC3(O)C12,2.1269,0.2962,32.397,29.46
CCC1(COC1)CC=O,3.7524,0.2269,35.109,26.3
OCC1CN2C(C#C)C12,2.4095,0.26,33.05,23.240000000000002
CC12CC(O1)C2(O)CO,1.7518,0.3241,34.128,49.69
C#CCN(C=O)C(=O)N,4.4297,0.2493,32.708,63.400000000000006
CCCC(O)CC#C,1.6779,0.3037,36.116,20.23
OCC1CC2CC12C#N,4.2495,0.2862,32.201,44.019999999999996
O=CC12C3C1C1C3CN21,3.2061,0.2085,26.115,20.310000000000002
CC1C2OC(=O)C(=O)C12,5.3519,0.1733,28.508,43.370000000000005
CCC(C=O)(C#C)C#N,2.6644,0.2169,34.901,40.86
CC(O)C1C2C=CCN12,1.4132,0.2254,33.2,23.240000000000002
